Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
120,3/12/2020 16:38,637303175.7,6120.087,-33.81,89.74,598950,67.525,4636.03,-99.99,4637.44,-99.99,4638.84,-99.99,228.44,-9.99,228.51,-9.99,228.58,-9.99,1.46987E+24,9.9,143.403,23.587
121,3/12/2020 16:38,637303175.8,6119.984,-33.81,89.74,598056,67.424,4731.67,-99.99,4733.07,-99.99,4734.48,-99.99,228.73,-9.99,228.8,-9.99,228.86,-9.99,1.49833E+24,9.9,143.402,23.587
122,3/12/2020 16:38,637303175.8,6119.881,-33.81,89.73,597163,67.324,4829.15,-99.99,4830.56,-99.99,4831.96,-99.99,229.05,-9.99,229.12,-9.99,229.19,-9.99,1.52702E+24,9.9,143.402,23.587
123,3/12/2020 16:38,637303175.9,6119.778,-33.81,89.73,596269,67.223,4928.49,-99.99,4929.9,-99.99,4931.3,-99.99,229.42,-9.99,229.49,-9.99,229.55,-9.99,1.55594E+24,9.9,143.401,23.587
124,3/12/2020 16:38,637303175.9,6119.674,-33.81,89.73,595367,67.121,5030.68,-99.99,5032.08,-99.99,5033.49,-99.99,229.92,-9.99,229.99,-9.99,230.05,-9.99,1.58473E+24,9.9,143.401,23.588
125,3/12/2020 16:38,637303176,6119.571,-33.81,89.73,594474,67.02,5133.73,-99.99,5135.14,-99.99,5136.55,-99.99,230.48,-9.99,230.54,-9.99,230.61,-9.99,1.6133E+24,9.9,143.4,23.588
126,3/12/2020 16:38,637303176,6119.468,-33.81,89.73,593580,66.92,5238.65,-99.99,5240.05,-99.99,5241.46,-99.99,231.04,-9.99,231.11,-9.99,231.17,-9.99,1.64224E+24,9.9,143.4,23.588
127,3/12/2020 16:38,637303176.1,6119.365,-33.81,89.73,592687,66.819,5345.47,-99.99,5346.88,-99.99,5348.28,-99.99,231.5,-9.99,231.56,-9.99,231.62,-9.99,1.67245E+24,9.9,143.399,23.588
128,3/12/2020 16:38,637303176.1,6119.261,-33.81,89.72,591784,66.717,5455.36,-99.99,5456.77,-99.99,5458.18,-99.99,231.79,-9.99,231.85,-9.99,231.91,-9.99,1.7047E+24,9.9,143.398,23.588
129,3/12/2020 16:38,637303176.2,6119.157,-33.81,89.72,590882,66.616,5567.4,-99.99,5568.8,-99.99,5570.21,-99.99,232.01,-9.99,232.07,-9.99,232.13,-9.99,1.738E+24,9.9,143.397,23.588
130,3/12/2020 16:38,637303176.2,6119.054,-33.81,89.72,589989,66.515,5680.48,-99.99,5681.88,-99.99,5683.29,-99.99,232.39,-9.99,232.45,-9.99,232.51,-9.99,1.77041E+24,9.9,143.397,23.588
131,3/12/2020 16:38,637303176.3,6118.95,-33.82,89.72,589086,66.413,5796.74,-99.99,5798.15,-99.99,5799.56,-99.99,232.97,-9.99,233.02,-9.99,233.08,-9.99,1.80221E+24,9.9,143.396,23.588
132,3/12/2020 16:38,637303176.3,6118.847,-33.82,89.72,588193,66.312,5913.95,-99.99,5915.36,-99.99,5916.76,-99.99,233.55,-9.99,233.6,-9.99,233.66,-9.99,1.83406E+24,9.9,143.396,23.588
133,3/12/2020 16:38,637303176.4,6118.743,-33.82,89.72,587290,66.211,6034.38,-99.99,6035.78,-99.99,6037.19,-99.99,234.22,-9.99,234.28,-9.99,234.33,-9.99,1.86603E+24,9.9,143.395,23.588
134,3/12/2020 16:38,637303176.5,6118.639,-33.82,89.72,586388,66.109,6156.94,-99.99,6158.35,-99.99,6159.76,-99.99,234.73,-9.99,234.78,-9.99,234.83,-9.99,1.89983E+24,9.9,143.394,23.589
135,3/12/2020 16:38,637303176.5,6118.536,-33.82,89.71,585494,66.008,6280.57,-99.99,6281.98,-99.99,6283.38,-99.99,235.06,-9.99,235.12,-9.99,235.17,-9.99,1.93522E+24,9.9,143.393,23.589
136,3/12/2020 16:38,637303176.6,6118.432,-33.82,89.71,584592,65.906,6407.74,-99.99,6409.14,-99.99,6410.55,-99.99,235.4,-9.99,235.45,-9.99,235.5,-9.99,1.97158E+24,9.9,143.393,23.589
137,3/12/2020 16:38,637303176.6,6118.328,-33.82,89.71,583689,65.805,6537.27,-99.99,6538.68,-99.99,6540.08,-99.99,235.82,-9.99,235.87,-9.99,235.92,-9.99,2.00788E+24,9.9,143.392,23.589
138,3/12/2020 16:38,637303176.7,6118.224,-33.82,89.71,582786,65.703,6669.17,-99.99,6670.58,-99.99,6671.98,-99.99,236.32,-9.99,236.37,-9.99,236.42,-9.99,2.04406E+24,9.9,143.391,23.589
139,3/12/2020 16:38,637303176.8,6118.12,-33.82,89.71,581884,65.601,6803.42,-99.99,6804.83,-99.99,6806.23,-99.99,236.91,-9.99,236.96,-9.99,237.01,-9.99,2.07998E+24,9.9,143.391,23.589
140,3/12/2020 16:38,637303176.8,6118.016,-33.82,89.7,580981,65.499,6940.02,-99.99,6941.43,-99.99,6942.84,-99.99,237.53,-9.99,237.58,-9.99,237.63,-9.99,2.1162E+24,9.9,143.39,23.589
141,3/12/2020 16:38,637303176.9,6117.911,-33.83,89.7,580070,65.397,7080.37,-99.99,7081.77,-99.99,7083.18,-99.99,238.11,-9.99,238.16,-9.99,238.21,-9.99,2.1537E+24,9.9,143.389,23.589
142,3/12/2020 16:38,637303176.9,6117.807,-33.83,89.7,579167,65.295,7221.84,-99.99,7223.25,-99.99,7224.65,-99.99,238.65,-9.99,238.7,-9.99,238.75,-9.99,2.19176E+24,9.9,143.389,23.59
143,3/12/2020 16:38,637303177,6117.703,-33.83,89.7,578265,65.193,7365.81,-99.99,7367.21,-99.99,7368.62,-99.99,239.23,-9.99,239.28,-9.99,239.32,-9.99,2.23005E+24,9.9,143.388,23.59
144,3/12/2020 16:38,637303177,6117.599,-33.83,89.7,577362,65.091,7512.27,-99.99,7513.68,-99.99,7515.09,-99.99,239.85,-9.99,239.89,-9.99,239.94,-9.99,2.26857E+24,9.9,143.387,23.59
145,3/12/2020 16:38,637303177.1,6117.494,-33.83,89.69,576450,64.989,7662.71,-99.99,7664.11,-99.99,7665.52,-99.99,240.51,-9.99,240.55,-9.99,240.6,-9.99,2.30762E+24,9.9,143.387,23.59
146,3/12/2020 16:38,637303177.2,6117.39,-33.83,89.69,575548,64.887,7814.29,-99.99,7815.69,-99.99,7817.1,-99.99,241.08,-9.99,241.13,-9.99,241.17,-9.99,2.34766E+24,9.9,143.386,23.59
147,3/12/2020 16:38,637303177.3,6117.285,-33.83,89.69,574636,64.784,7970.05,-99.99,7971.45,-99.99,7972.86,-99.99,241.51,-9.99,241.55,-9.99,241.6,-9.99,2.39021E+24,9.9,143.385,23.59
148,3/12/2020 16:38,637303177.4,6117.18,-33.83,89.69,573725,64.681,8128.76,-99.99,8130.17,-99.99,8131.58,-99.99,241.54,-9.99,241.58,-9.99,241.63,-9.99,2.43751E+24,9.9,143.383,23.591
149,3/12/2020 16:38,637303177.5,6117.075,-33.83,89.68,572813,64.578,8290.58,-99.99,8291.99,-99.99,8293.4,-99.99,241.69,-9.99,241.73,-9.99,241.78,-9.99,2.48448E+24,9.9,143.383,23.591
150,3/12/2020 16:38,637303177.5,6116.97,-33.84,89.68,571901,64.476,8455.45,-99.99,8456.85,-99.99,8458.26,-99.99,242.08,-9.99,242.12,-9.99,242.16,-9.99,2.52985E+24,9.9,143.382,23.591
151,3/12/2020 16:38,637303177.6,6116.865,-33.84,89.68,570990,64.373,8623.26,-99.99,8624.67,-99.99,8626.08,-99.99,242.64,-9.99,242.68,-9.99,242.72,-9.99,2.57405E+24,9.9,143.381,23.591
152,3/12/2020 16:38,637303177.6,6116.76,-33.84,89.68,570078,64.27,8794.01,-99.99,8795.42,-99.99,8796.83,-99.99,243.2,-9.99,243.24,-9.99,243.28,-9.99,2.61899E+24,9.9,143.381,23.591
153,3/12/2020 16:38,637303177.8,6116.654,-33.84,89.67,569158,64.166,8969.55,-99.99,8970.96,-99.99,8972.36,-99.99,243.41,-9.99,243.44,-9.99,243.48,-9.99,2.66903E+24,9.9,143.379,23.591
154,3/12/2020 16:38,637303177.9,6116.548,-33.84,89.67,568237,64.063,9148.58,-99.99,9149.98,-99.99,9151.39,-99.99,243.26,-9.99,243.3,-9.99,243.34,-9.99,2.72389E+24,9.9,143.378,23.592
155,3/12/2020 16:38,637303178,6116.442,-33.84,89.67,567317,63.959,9331.23,-99.99,9332.64,-99.99,9334.04,-99.99,243.27,-9.99,243.31,-9.99,243.34,-9.99,2.77819E+24,9.9,143.377,23.592
156,3/12/2020 16:38,637303178.1,6116.336,-33.84,89.66,566396,63.855,9517.46,-99.99,9518.86,-99.99,9520.27,-99.99,243.47,-9.99,243.51,-9.99,243.55,-9.99,2.83128E+24,9.9,143.376,23.592
157,3/12/2020 16:38,637303178.3,6116.229,-33.85,89.66,565467,63.75,9709.33,-99.99,9710.74,-99.99,9712.14,-99.99,242.99,-9.99,243.03,-9.99,243.06,-9.99,2.8941E+24,9.9,143.374,23.593
158,3/12/2020 16:38,637303178.3,6116.123,-33.85,89.65,564547,63.647,9903.53,-99.99,9904.93,-99.99,9906.34,-99.99,242.75,-9.99,242.78,-9.99,242.82,-9.99,2.95496E+24,9.9,143.373,23.593
159,3/12/2020 16:38,637303178.4,6116.016,-33.85,89.65,563617,63.542,10103.51,-99.99,10104.92,-99.99,10106.32,-99.99,242.96,-9.99,242.99,-9.99,243.03,-9.99,3.01201E+24,9.9,143.372,23.593
160,3/12/2020 16:38,637303178.5,6115.91,-33.85,89.65,562697,63.438,10305.39,-99.99,10306.8,-99.99,10308.21,-99.99,243.26,-9.99,243.3,-9.99,243.33,-9.99,3.06832E+24,9.9,143.371,23.593
161,3/12/2020 16:38,637303178.7,6115.802,-33.86,89.64,561759,63.332,10515.44,-99.99,10516.85,-99.99,10518.26,-99.99,242.52,-9.99,242.56,-9.99,242.59,-9.99,3.14041E+24,9.9,143.369,23.594
162,3/12/2020 16:38,637303178.8,6115.694,-33.86,89.64,560821,63.226,10730.29,-99.99,10731.69,-99.99,10733.1,-99.99,242.12,-9.99,242.15,-9.99,242.18,-9.99,3.20996E+24,9.9,143.368,23.594
163,3/12/2020 16:38,637303178.9,6115.587,-33.86,89.63,559891,63.122,10947.65,-99.99,10949.06,-99.99,10950.46,-99.99,242.14,-9.99,242.17,-9.99,242.2,-9.99,3.27466E+24,9.9,143.367,23.594
164,3/12/2020 16:38,637303178.9,6115.48,-33.86,89.63,558962,63.017,11169.28,-99.99,11170.69,-99.99,11172.09,-99.99,242.43,-9.99,242.46,-9.99,242.5,-9.99,3.33691E+24,9.9,143.366,23.594
165,3/12/2020 16:38,637303179,6115.374,-33.86,89.63,558041,62.913,11392.91,-99.99,11394.31,-99.99,11395.72,-99.99,242.91,-9.99,242.94,-9.99,242.97,-9.99,3.39711E+24,9.9,143.366,23.594
166,3/12/2020 16:38,637303179,6115.267,-33.86,89.63,557112,62.808,11622.61,-99.99,11624.01,-99.99,11625.42,-99.99,243.67,-9.99,243.7,-9.99,243.73,-9.99,3.45478E+24,9.9,143.365,23.594
167,3/12/2020 16:38,637303179.1,6115.161,-33.86,89.63,556191,62.705,11853.93,-99.99,11855.34,-99.99,11856.75,-99.99,244.57,-9.99,244.6,-9.99,244.63,-9.99,3.51057E+24,9.9,143.365,23.594
168,3/12/2020 16:38,637303179.1,6115.055,-33.86,89.63,555270,62.601,12088.97,-99.99,12090.37,-99.99,12091.78,-99.99,245.53,-9.99,245.56,-9.99,245.59,-9.99,3.56608E+24,9.9,143.364,23.595
169,3/12/2020 16:38,637303179.2,6114.949,-33.86,89.63,554349,62.497,12327.73,-99.99,12329.14,-99.99,12330.55,-99.99,246.47,-9.99,246.5,-9.99,246.52,-9.99,3.62273E+24,9.9,143.363,23.595
170,3/12/2020 16:38,637303179.3,6114.842,-33.87,89.62,553420,62.392,12572.79,-99.99,12574.2,-99.99,12575.6,-99.99,247.04,-9.99,247.07,-9.99,247.09,-9.99,3.68621E+24,9.9,143.362,23.595
171,3/12/2020 16:38,637303179.7,6114.732,-33.87,89.61,552464,62.284,12829.88,-99.99,12831.29,-99.99,12832.7,-99.99,246.33,-9.99,246.35,-9.99,246.38,-9.99,3.77245E+24,9.9,143.358,23.596
172,3/12/2020 16:38,637303179.8,6114.623,-33.87,89.6,551517,62.178,13090.41,-99.99,13091.82,-99.99,13093.23,-99.99,245.96,-9.99,245.98,-9.99,246.01,-9.99,3.85487E+24,9.9,143.357,23.596
173,3/12/2020 16:38,637303179.9,6114.515,-33.87,89.6,550578,62.072,13353.9,-99.99,13355.31,-99.99,13356.71,-99.99,246.09,-9.99,246.12,-9.99,246.15,-9.99,3.93026E+24,9.9,143.356,23.596
174,3/12/2020 16:38,637303179.9,6114.407,-33.88,89.6,549640,61.966,13622.42,-99.99,13623.83,-99.99,13625.24,-99.99,246.46,-9.99,246.49,-9.99,246.51,-9.99,4.00332E+24,9.9,143.355,23.596
